location,title,ref,joblist,freqdist,b_freqdist,t_freqdist
San+Antonio%2C+TX,Data Scientist,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DnWRrjuyrjPLTD8zS0OMWolci3Y1bE142wFJlHtsKa7SBy9ChodywNzUMVISWML0iw2P5bkPROG-xak4sMFjc5R7heflmUEe3ORlUyQ-HF2NZOqcx68d-GvjcwYv6JEojfEqA-0Drvd7Z1FKHtw4CBfJJ1s1Q9z4iOxcw9MA1u9KXuvna7N5Q9NdDwG0XyqaDan4zanvm93A-y3sQK-cfSg--zoT__9N_5xt542xvfjRsNliNVxufULDBr_mWpUT0rwDugxye8SDSV_JF_t9UIoImkW30dVraXR60CP2O1P9xZH4rvIYgcqyvr49mfImmtiFF7TSD6Jg3PhpaaSQqAVoR65JiN-LGNDmtEO1FD_jckmqy2nRy3GWOMPw0rHMrenH9vA82L3GHzwZ10KtwqEaVB4zXVbxxE6Q6RBqJVEX6L4akul3tY&p=1&sk=&fvj=1,"['looking', 'data', 'scientist', 'python', 'gcp', 'aws', 'calculus', 'big', 'data', 'big', 'query', 'bigtable', 'machine', 'learning', 'ai', 'theory', 'data', 'transformations', 'data', 'science', 'experience', 'type', 'contract', 'please', 'review', 'application', 'instructions', 'applying', 'tech', 'talenta']","[('looking', 1), ('data', 4), ('scientist', 1), ('python', 1), ('gcp', 1), ('aws', 1), ('calculus', 1), ('big', 2), ('query', 1), ('bigtable', 1), ('machine', 1), ('learning', 1), ('ai', 1), ('theory', 1), ('transformations', 1), ('science', 1), ('experience', 1), ('type', 1), ('contract', 1), ('please', 1), ('review', 1), ('application', 1), ('instructions', 1), ('applying', 1), ('tech', 1), ('talenta', 1)]","[(('looking', 'data'), 1), (('data', 'scientist'), 1), (('scientist', 'python'), 1), (('python', 'gcp'), 1), (('gcp', 'aws'), 1), (('aws', 'calculus'), 1), (('calculus', 'big'), 1), (('big', 'data'), 1), (('data', 'big'), 1), (('big', 'query'), 1), (('query', 'bigtable'), 1), (('bigtable', 'machine'), 1), (('machine', 'learning'), 1), (('learning', 'ai'), 1), (('ai', 'theory'), 1), (('theory', 'data'), 1), (('data', 'transformations'), 1), (('transformations', 'data'), 1), (('data', 'science'), 1), (('science', 'experience'), 1), (('experience', 'type'), 1), (('type', 'contract'), 1), (('contract', 'please'), 1), (('please', 'review'), 1), (('review', 'application'), 1), (('application', 'instructions'), 1), (('instructions', 'applying'), 1), (('applying', 'tech'), 1), (('tech', 'talenta'), 1)]","[(('looking', 'data', 'scientist'), 1), (('data', 'scientist', 'python'), 1), (('scientist', 'python', 'gcp'), 1), (('python', 'gcp', 'aws'), 1), (('gcp', 'aws', 'calculus'), 1), (('aws', 'calculus', 'big'), 1), (('calculus', 'big', 'data'), 1), (('big', 'data', 'big'), 1), (('data', 'big', 'query'), 1), (('big', 'query', 'bigtable'), 1), (('query', 'bigtable', 'machine'), 1), (('bigtable', 'machine', 'learning'), 1), (('machine', 'learning', 'ai'), 1), (('learning', 'ai', 'theory'), 1), (('ai', 'theory', 'data'), 1), (('theory', 'data', 'transformations'), 1), (('data', 'transformations', 'data'), 1), (('transformations', 'data', 'science'), 1), (('data', 'science', 'experience'), 1), (('science', 'experience', 'type'), 1), (('experience', 'type', 'contract'), 1), (('type', 'contract', 'please'), 1), (('contract', 'please', 'review'), 1), (('please', 'review', 'application'), 1), (('review', 'application', 'instructions'), 1), (('application', 'instructions', 'applying'), 1), (('instructions', 'applying', 'tech'), 1), (('applying', 'tech', 'talenta'), 1)]"
